state_name,lga_name,ward_name,name,pu_code,document,uploaded_at,has_old_documents,json_url
GOMBE,AKKO,AKKO,"AKKO, AKKO PRI. SCH.",15/01/01/003,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3384/ward/20821/pu/42495/42495-1677468309.pdf,2023-02-27T03:25:59.958Z,false,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/16-gombe\3384-akko\20821-akko\polling-units.json
GOMBE,AKKO,AKKO,"BULA - BULA, KOFAR J.",15/01/01/022,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3384/ward/20821/pu/42514/42514-1677475734.pdf,2023-02-27T05:29:00.435Z,false,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/16-gombe\3384-akko\20821-akko\polling-units.json
GOMBE,AKKO,AKKO,"BULA KYARI, KOFAR S. BULA",15/01/01/016,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3384/ward/20821/pu/42508/42508-1677471615.pdf,2023-02-27T04:21:00.951Z,false,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/16-gombe\3384-akko\20821-akko\polling-units.json
GOMBE,AKKO,AKKO,"DAGARAWO - MARKE,  DAGARAWO PRI. SCH.",15/01/01/025,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3384/ward/20821/pu/42517/42517-1677483839.pdf,2023-02-27T07:44:59.831Z,false,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/16-gombe\3384-akko\20821-akko\polling-units.json
GOMBE,AKKO,AKKO,"DOLLI JILIM - DOLLI KUTURE,  DOLLI PRI. SCH.",15/01/01/011,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3384/ward/20821/pu/42503/42503-1677470232.pdf,2023-02-27T03:57:59.957Z,false,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/16-gombe\3384-akko\20821-akko\polling-units.json
GOMBE,AKKO,AKKO,"DON DORIYA - DOLLI NGALDA, DOLLI PRI. SCH.",15/01/01/012,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3384/ward/20821/pu/42504/42504-1677470607.pdf,2023-02-27T04:04:00.379Z,false,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/16-gombe\3384-akko\20821-akko\polling-units.json
GOMBE,AKKO,AKKO,"DUNAMARI -  BOGGAGEL, LAWANTI PRI. SCH.",15/01/01/009,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3384/ward/20821/pu/42501/42501-1677469749.pdf,2023-02-27T03:50:00.962Z,false,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/16-gombe\3384-akko\20821-akko\polling-units.json
GOMBE,AKKO,AKKO,"GAMADADI T/WADA, KOFAR  JAURO",15/01/01/005,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3384/ward/20821/pu/42497/42497-1677468890.pdf,2023-02-27T03:35:00.351Z,false,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/16-gombe\3384-akko\20821-akko\polling-units.json
GOMBE,AKKO,AKKO,"GUDDE SAKI, KOFAR JAURO",15/01/01/019,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3384/ward/20821/pu/42511/42511-1677472580.pdf,2023-02-27T04:36:59.906Z,false,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/16-gombe\3384-akko\20821-akko\polling-units.json
GOMBE,AKKO,AKKO,"JALINGO / AKKO, K. S. LAWANTI",15/01/01/010,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3384/ward/20821/pu/42502/42502-1677469990.pdf,2023-02-27T03:54:00.264Z,false,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/16-gombe\3384-akko\20821-akko\polling-units.json
GOMBE,AKKO,AKKO,"JALINGO, DISPENSARY",15/01/01/031,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3384/ward/20821/pu/42523/42523-1677486468.pdf,2023-02-27T08:28:00.375Z,false,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/16-gombe\3384-akko\20821-akko\polling-units.json
GOMBE,AKKO,AKKO,"JALINGO, KOFAR JAURO",15/01/01/007,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3384/ward/20821/pu/42499/42499-1677469380.pdf,2023-02-27T03:43:59.766Z,false,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/16-gombe\3384-akko\20821-akko\polling-units.json
GOMBE,AKKO,AKKO,"JAMJI, J. JAMJI",15/01/01/021,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3384/ward/20821/pu/42513/42513-1677475505.pdf,2023-02-27T05:25:59.849Z,false,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/16-gombe\3384-akko\20821-akko\polling-units.json
GOMBE,AKKO,AKKO,"JAN GERAWO - G.J. SHEHU, K. J. SHEHU",15/01/01/018,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3384/ward/20821/pu/42510/42510-1677472360.pdf,2023-02-27T04:32:59.967Z,false,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/16-gombe\3384-akko\20821-akko\polling-units.json
GOMBE,AKKO,AKKO,"JAURO HAMMA, K.J. JUNGUDO",15/01/01/026,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3384/ward/20821/pu/42518/42518-1677484048.pdf,2023-02-27T07:48:00.279Z,false,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/16-gombe\3384-akko\20821-akko\polling-units.json
GOMBE,AKKO,AKKO,"KATAM - GURU - MODOWA, KOFAR JAURO",15/01/01/013,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3384/ward/20821/pu/42505/42505-1677470831.pdf,2023-02-27T04:08:00.126Z,false,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/16-gombe\3384-akko\20821-akko\polling-units.json
