state_name,lga_name,ward_name,name,pu_code,document,uploaded_at,has_old_documents,json_url
RIVERS,ABUA-ODUAL,ABUA  IV,"AGANA FAMILY HALL, EKOOL EGANA",32/01/04/007,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3784/ward/25282/pu/107517/107517-1677598369.pdf,2023-02-28T15:33:01.218Z,false,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/33-rivers/3784-abua-odual/25282-abua-iv/polling-units.json
RIVERS,ABUA-ODUAL,ABUA  IV,AMALEM NEW TOWN HALL,32/01/04/008,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3784/ward/25282/pu/171460/171460-1677599002.pdf,2023-02-28T15:44:00.789Z,false,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/33-rivers/3784-abua-odual/25282-abua-iv/polling-units.json
RIVERS,ABUA-ODUAL,ABUA  IV,AMALEM TOWN HALL,32/01/04/001,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3784/ward/25282/pu/107511/107511-1677592151.pdf,2023-02-28T13:50:01.317Z,true,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/33-rivers/3784-abua-odual/25282-abua-iv/polling-units.json
RIVERS,ABUA-ODUAL,ABUA  IV,"AYAMA, COURT HALL",32/01/04/004,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3784/ward/25282/pu/107514/107514-1677594743.pdf,2023-02-28T14:38:04.136Z,true,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/33-rivers/3784-abua-odual/25282-abua-iv/polling-units.json
RIVERS,ABUA-ODUAL,ABUA  IV,G.S.S ABUA HALL,32/01/04/005,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3784/ward/25282/pu/107515/107515-1677782975.pdf,2023-03-02T18:50:00.373Z,false,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/33-rivers/3784-abua-odual/25282-abua-iv/polling-units.json
RIVERS,ABUA-ODUAL,ABUA  IV,OMARAKA TOWN HALL,32/01/04/003,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3784/ward/25282/pu/107513/107513-1677594288.pdf,2023-02-28T14:25:02.835Z,false,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/33-rivers/3784-abua-odual/25282-abua-iv/polling-units.json
RIVERS,ABUA-ODUAL,ABUA  IV,ONYEGULA FAMILY HALL,32/01/04/006,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3784/ward/25282/pu/107516/107516-1677596587.pdf,2023-02-28T15:04:01.162Z,true,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/33-rivers/3784-abua-odual/25282-abua-iv/polling-units.json
RIVERS,ABUA-ODUAL,ABUA  IV,"U.P.E. HALL, AMALEM",32/01/04/002,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3784/ward/25282/pu/107512/107512-1677593957.pdf,2023-02-28T14:20:01.542Z,true,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/33-rivers/3784-abua-odual/25282-abua-iv/polling-units.json
RIVERS,ABUA-ODUAL,ABUA I,COMMUNITY PRIMARY SCHOOL OKPIKIRI,32/01/01/034,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3784/ward/25279/pu/171455/171455-1677599477.pdf,2023-02-28T15:52:00.288Z,false,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/33-rivers/3784-abua-odual/25279-abua-i/polling-units.json
RIVERS,ABUA-ODUAL,ABUA I,EMILAGHAN COUNTY STATE SCHOOL,32/01/01/037,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3784/ward/25279/pu/171458/171458-1677600674.pdf,2023-02-28T16:12:00.374Z,false,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/33-rivers/3784-abua-odual/25279-abua-i/polling-units.json
