state_name,lga_name,ward_name,name,pu_code,document,uploaded_at,has_old_documents,json_url
EDO,AKOKO EDO,ENWAN/ATTE/IKPESHI/EGBIGELE,"ATTE PRY SCHOOL, ODIDA QTRS",12/01/08/024,,,false,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/12-edo/3327-akoko-edo/20137-enwan-atte-ikpeshi-egbigele/polling-units.json
EDO,AKOKO EDO,ENWAN/ATTE/IKPESHI/EGBIGELE,"ATTE,  IRHOFO P/S, ATTE",12/01/08/009,,,false,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/12-edo/3327-akoko-edo/20137-enwan-atte-ikpeshi-egbigele/polling-units.json
EDO,AKOKO EDO,ENWAN/ATTE/IKPESHI/EGBIGELE,"ATTE,  NR. BAPTIST CHURCH",12/01/08/010,,,false,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/12-edo/3327-akoko-edo/20137-enwan-atte-ikpeshi-egbigele/polling-units.json
EDO,AKOKO EDO,ENWAN/ATTE/IKPESHI/EGBIGELE,"ATTE, MATERNITY CENTRE",12/01/08/008,,,false,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/12-edo/3327-akoko-edo/20137-enwan-atte-ikpeshi-egbigele/polling-units.json
EDO,AKOKO EDO,ENWAN/ATTE/IKPESHI/EGBIGELE,"EGBIGELE, NASAMU JUNCTION, OTEKU QTRS",12/01/08/028,,,false,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/12-edo/3327-akoko-edo/20137-enwan-atte-ikpeshi-egbigele/polling-units.json
EDO,AKOKO EDO,ENWAN/ATTE/IKPESHI/EGBIGELE,"EGBIGERE, NR. CATHOLIC CHURCH",12/01/08/014,,,false,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/12-edo/3327-akoko-edo/20137-enwan-atte-ikpeshi-egbigele/polling-units.json
EDO,AKOKO EDO,ENWAN/ATTE/IKPESHI/EGBIGELE,"EGBIGERE, NR. CHIEF ALIU'S HOUSE",12/01/08/013,,,false,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/12-edo/3327-akoko-edo/20137-enwan-atte-ikpeshi-egbigele/polling-units.json
EDO,AKOKO EDO,ENWAN/ATTE/IKPESHI/EGBIGELE,ENWAN OPEN SPACE - BY CHURCH OF CHRIST NEW SITE ENWAN,12/01/08/017,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3327/ward/20137/pu/139605/139605-1677475155.pdf,2023-02-27T05:19:59.820Z,false,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/12-edo/3327-akoko-edo/20137-enwan-atte-ikpeshi-egbigele/polling-units.json
EDO,AKOKO EDO,ENWAN/ATTE/IKPESHI/EGBIGELE,"ENWAN,  EKPARI MARKET SQ.",12/01/08/004,,,false,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/12-edo/3327-akoko-edo/20137-enwan-atte-ikpeshi-egbigele/polling-units.json
EDO,AKOKO EDO,ENWAN/ATTE/IKPESHI/EGBIGELE,"ENWAN,  ENWAN P/S",12/01/08/003,,,false,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/12-edo/3327-akoko-edo/20137-enwan-atte-ikpeshi-egbigele/polling-units.json
