state_name,lga_name,ward_name,name,pu_code,document,uploaded_at,has_old_documents,json_url
EKITI,ADO EKITI,ADO 'A'  IDOFIN,"A. U. D. PRY. SCH. / IRO ST. , ODE ONA",13/01/01/002,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/01/pu/002/002-1677420401.pdf,2023-02-26T14:07:02.370Z,false,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/13-ekiti\3345-ado-ekiti\20322-ado-a-idofin\polling-units.json
EKITI,ADO EKITI,ADO 'A'  IDOFIN,A. U. D. PRY. SCH. / ODO IMOBUN,13/01/01/003,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3345/ward/20322/pu/36698/36698-1677477598.pdf,2023-02-27T06:00:00.258Z,false,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/13-ekiti\3345-ado-ekiti\20322-ado-a-idofin\polling-units.json
EKITI,ADO EKITI,ADO 'A'  IDOFIN,"IN FRONT OF ADELUYI'S HOUSE / ARAROMI , ADELUYI'S , THADEUS COMPOUND",13/01/01/004,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/01/pu/004/004-1677392763.pdf,2023-02-26T06:58:09.707Z,false,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/13-ekiti\3345-ado-ekiti\20322-ado-a-idofin\polling-units.json
EKITI,ADO EKITI,ADO 'A'  IDOFIN,IN FRONT OF EGBEDI'S HOUSE / EGBEDI'S COMP.,13/01/01/009,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/01/pu/009/009-1677425360.pdf,2023-02-26T15:30:01.255Z,false,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/13-ekiti\3345-ado-ekiti\20322-ado-a-idofin\polling-units.json
EKITI,ADO EKITI,ADO 'A'  IDOFIN,IN FRONT OF FAEJI'S HOUSE / FAEJI'S COMP.,13/01/01/010,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/01/pu/010/010-1677423287.pdf,2023-02-26T15:22:18.779Z,false,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/13-ekiti\3345-ado-ekiti\20322-ado-a-idofin\polling-units.json
EKITI,ADO EKITI,ADO 'A'  IDOFIN,IN FRONT OF FATHER BLESSING 'S HOUSE / AGRIC. ELEJOKA'S COMP.,13/01/01/005,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/01/pu/005/005-1677416986.pdf,2023-02-26T13:11:59.739Z,false,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/13-ekiti\3345-ado-ekiti\20322-ado-a-idofin\polling-units.json
EKITI,ADO EKITI,ADO 'A'  IDOFIN,IN FRONT OF ODOFIN'S HOUSE / ODOFIN COMP.,13/01/01/008,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/01/pu/008/008-1677414059.pdf,2023-02-26T12:49:59.803Z,false,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/13-ekiti\3345-ado-ekiti\20322-ado-a-idofin\polling-units.json
EKITI,ADO EKITI,ADO 'A'  IDOFIN,IN FRONT OF PA JEGEDE'S HOUSE / CHIEF EMILA'S COMP.,13/01/01/011,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/01/pu/011/011-1677417062.pdf,2023-02-26T13:12:01.140Z,false,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/13-ekiti\3345-ado-ekiti\20322-ado-a-idofin\polling-units.json
EKITI,ADO EKITI,ADO 'A'  IDOFIN,"IN FRONT OF UDE'S HOUSE / OGBON IGBARA , IDOFIN ST.",13/01/01/001,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/01/pu/001/001-1677423051.pdf,2023-02-26T15:22:11.544Z,false,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/13-ekiti\3345-ado-ekiti\20322-ado-a-idofin\polling-units.json
EKITI,ADO EKITI,ADO 'A'  IDOFIN,"OPEN SPACE AT APOTI OJO AREA ,POLY BUS- STOP MATHEW",13/01/01/013,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/01/pu/013/013-1677425966.pdf,2023-02-26T15:40:01.949Z,false,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/13-ekiti\3345-ado-ekiti\20322-ado-a-idofin\polling-units.json
