state_name,lga_name,ward_name,name,pu_code,document,uploaded_at,has_old_documents,json_url
ENUGU,ANINRI,MPU,AGUENYI CENTRAL SCHOOL,14/01/10/004,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/38986/result_156664_1677528009_thumb.jpg,2023-03-01T05:34:23.182Z,true,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/14-enugu/3361-aninri/20508-mpu/polling-units.json
ENUGU,ANINRI,MPU,AGUGWU AMAGU,14/01/10/008,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/38990/result_156668_1677529546_thumb.jpg,2023-03-01T05:35:40.650Z,true,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/14-enugu/3361-aninri/20508-mpu/polling-units.json
ENUGU,ANINRI,MPU,AGUNGWU PRIMARY SCHOOL,14/01/10/006,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/38988/result_156666_1677529280_thumb.jpg,2023-03-01T05:35:30.909Z,true,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/14-enugu/3361-aninri/20508-mpu/polling-units.json
ENUGU,ANINRI,MPU,AMACHALLA PRIMARY SCHOOL,14/01/10/003,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/38985/result_156663_1677672557_thumb.jpg,2023-03-01T12:10:05.901Z,false,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/14-enugu/3361-aninri/20508-mpu/polling-units.json
ENUGU,ANINRI,MPU,AMAGU TOWN HALL MPU,14/01/10/018,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/634416/result_156678_1677531573_thumb.jpg,2023-03-01T05:37:16.053Z,true,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/14-enugu/3361-aninri/20508-mpu/polling-units.json
ENUGU,ANINRI,MPU,CENTRAL SCHL. MPU,14/01/10/010,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/38992/result_156670_1677529790_thumb.jpg,2023-03-01T05:35:38.940Z,true,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/14-enugu/3361-aninri/20508-mpu/polling-units.json
ENUGU,ANINRI,MPU,COMM.  SEC. SCHOOL MPU I,14/01/10/002,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/38984/result_156662_1677527012_thumb.jpg,2023-03-01T05:33:30.391Z,true,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/14-enugu/3361-aninri/20508-mpu/polling-units.json
ENUGU,ANINRI,MPU,COMM. PRI. SCHOOL MPU I,14/01/10/001,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/38983/result_156661_1677526778_thumb.jpg,2023-03-01T05:33:26.040Z,true,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/14-enugu/3361-aninri/20508-mpu/polling-units.json
ENUGU,ANINRI,MPU,COMM. PRI. SCHOOL MPU II,14/01/10/013,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/38995/result_156673_1677532252_thumb.jpg,2023-03-01T05:37:48.314Z,true,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/14-enugu/3361-aninri/20508-mpu/polling-units.json
ENUGU,ANINRI,MPU,COMM. SEC. SCHOOL MPU II,14/01/10/015,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/38997/result_156675_1677530532_thumb.jpg,2023-03-01T05:36:30.734Z,true,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/14-enugu/3361-aninri/20508-mpu/polling-units.json
