state_name,lga_name,ward_name,name,pu_code,document,uploaded_at,has_old_documents,json_url
ANAMBRA,AGUATA,ACHINA   I,AMANKWU SQUARE,04/01/01/005,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/01/pu/005/005-1677410382.pdf,2023-02-26T11:21:01.250Z,false,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/4-anambra/3172-aguata/18265-achina-i/polling-units.json
ANAMBRA,AGUATA,ACHINA   I,COOPERATIVE HALL,04/01/01/006,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/01/pu/006/006-1677403453.pdf,2023-02-26T09:25:01.896Z,false,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/4-anambra/3172-aguata/18265-achina-i/polling-units.json
ANAMBRA,AGUATA,ACHINA   I,COUNCIL HALL,04/01/01/012,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3172/ward/18265/pu/8281/8281-1677592929.pdf,2023-02-28T14:13:24.040Z,true,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/4-anambra/3172-aguata/18265-achina-i/polling-units.json
ANAMBRA,AGUATA,ACHINA   I,EZIAMA SQUARE,04/01/01/002,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/01/pu/002/002-1677401791.pdf,2023-02-26T08:57:02.373Z,false,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/4-anambra/3172-aguata/18265-achina-i/polling-units.json
ANAMBRA,AGUATA,ACHINA   I,GBIRIGBO HALL,04/01/01/007,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/01/pu/007/007-1677360466.pdf,2023-02-25T21:29:00.523Z,false,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/4-anambra/3172-aguata/18265-achina-i/polling-units.json
ANAMBRA,AGUATA,ACHINA   I,"OBINIKPA PRY. SCHOOL, UMEUZEIYI  II",04/01/01/014,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/01/pu/014/014-1677359218.pdf,2023-02-25T21:14:02.835Z,false,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/4-anambra/3172-aguata/18265-achina-i/polling-units.json
ANAMBRA,AGUATA,ACHINA   I,"OBINIKPA PRY. SCHOOL, UMEUZEIYI I",04/01/01/013,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/01/pu/013/013-1677359166.pdf,2023-02-25T21:13:38.900Z,false,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/4-anambra/3172-aguata/18265-achina-i/polling-units.json
ANAMBRA,AGUATA,ACHINA   I,OCHIEOBU SQUARE,04/01/01/008,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/01/pu/008/008-1677359857.pdf,2023-02-25T21:18:02.304Z,false,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/4-anambra/3172-aguata/18265-achina-i/polling-units.json
ANAMBRA,AGUATA,ACHINA   I,OYE MOTOR PARK  I,04/01/01/009,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/01/pu/009/009-1677412714.pdf,2023-02-26T11:59:07.156Z,false,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/4-anambra/3172-aguata/18265-achina-i/polling-units.json
ANAMBRA,AGUATA,ACHINA   I,OYE MOTOR PARK  II,04/01/01/010,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/01/pu/010/010-1677405851.pdf,2023-02-26T10:05:02.023Z,false,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/4-anambra/3172-aguata/18265-achina-i/polling-units.json
ANAMBRA,AGUATA,ACHINA   I,OYE MOTOR PARK  III,04/01/01/011,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/01/pu/011/011-1677410982.pdf,2023-02-26T11:30:02.342Z,false,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/4-anambra/3172-aguata/18265-achina-i/polling-units.json
ANAMBRA,AGUATA,ACHINA   I,ST. CHARLE'S SCHOOL,04/01/01/001,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/01/pu/001/001-1677413762.pdf,2023-02-26T12:45:28.061Z,false,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/4-anambra/3172-aguata/18265-achina-i/polling-units.json
ANAMBRA,AGUATA,ACHINA   I,ST. PETER'S COLLEGE,04/01/01/004,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/8264/result_164739_1677589879_thumb.jpg,2023-02-28T14:02:51.749Z,false,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/4-anambra/3172-aguata/18265-achina-i/polling-units.json
ANAMBRA,AGUATA,ACHINA   I,UGWUACHI SQUARE,04/01/01/003,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/01/pu/003/003-1677404535.pdf,2023-02-26T09:43:02.790Z,false,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/4-anambra/3172-aguata/18265-achina-i/polling-units.json
ANAMBRA,AGUATA,ACHINA  II,AMANWAFOR SQUARE  II,04/01/02/006,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/02/pu/006/006-1677413223.pdf,2023-02-26T12:45:06.269Z,false,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/4-anambra/3172-aguata/18266-achina-ii/polling-units.json
ANAMBRA,AGUATA,ACHINA  II,AMANWAFOR SQUARE I,04/01/02/005,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/02/pu/005/005-1677413536.pdf,2023-02-26T12:45:19.019Z,false,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/4-anambra/3172-aguata/18266-achina-ii/polling-units.json
ANAMBRA,AGUATA,ACHINA  II,AMANWAFOR SQUARE III,04/01/02/008,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/02/pu/008/008-1677414592.pdf,2023-02-26T12:45:58.885Z,false,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/4-anambra/3172-aguata/18266-achina-ii/polling-units.json
ANAMBRA,AGUATA,ACHINA  II,AMANWAFOR/ABUDUM SQUARE,04/01/02/007,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/02/pu/007/007-1677414767.pdf,2023-02-26T12:46:09.106Z,false,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/4-anambra/3172-aguata/18266-achina-ii/polling-units.json
ANAMBRA,AGUATA,ACHINA  II,GIRLS SECONDARY SCHOOL  II,04/01/02/004,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/8278/result_164753_1677589757_thumb.jpg,2023-02-28T14:05:29.232Z,false,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/4-anambra/3172-aguata/18266-achina-ii/polling-units.json
