state_name,lga_name,ward_name,name,pu_code,document,uploaded_at,has_old_documents,json_url
OYO,AFIJIO,AKINMORIN/JOBELE,BAALE JOBELE OPEN SPACE,30/01/08/001,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/99002/result_85027_1677682879_thumb.jpg,2023-03-01T15:02:03.221Z,true,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/31-oyo\3734-afijio\24728-akinmorin-jobele\polling-units.json
OYO,AFIJIO,AKINMORIN/JOBELE,"CATHOLIC PRY. SCHOOL, AKINMORIN",30/01/08/007,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/99008/result_85033_1677681639_thumb.jpg,2023-03-01T14:41:04.616Z,true,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/31-oyo\3734-afijio\24728-akinmorin-jobele\polling-units.json
OYO,AFIJIO,AKINMORIN/JOBELE,L.G. DISPENSARY,30/01/08/002,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/99003/result_85028_1677680558_thumb.jpg,2023-03-01T14:23:04.037Z,true,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/31-oyo\3734-afijio\24728-akinmorin-jobele\polling-units.json
OYO,AFIJIO,AKINMORIN/JOBELE,ODOFIN OPEN SPACE,30/01/08/003,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com,2023-03-01T15:05:07.243Z,true,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/31-oyo\3734-afijio\24728-akinmorin-jobele\polling-units.json
OYO,AFIJIO,AKINMORIN/JOBELE,"OPEN SPACE, ABIYE SCHEME,OPP TRANSFORMER, JOBELE",30/01/08/009,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/663538/result_85035_1677600273_thumb.jpg,2023-02-28T16:05:07.866Z,false,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/31-oyo\3734-afijio\24728-akinmorin-jobele\polling-units.json
OYO,AFIJIO,AKINMORIN/JOBELE,"OPEN SPACE, AHORO BESIDE,ORI ERU, JOBELE",30/01/08/010,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/663539/result_85036_1677682792_thumb.jpg,2023-03-01T15:00:04.422Z,true,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/31-oyo\3734-afijio\24728-akinmorin-jobele\polling-units.json
OYO,AFIJIO,AKINMORIN/JOBELE,"OPEN SPACE, IFESOWAPO COMMUNITY, JOBELE",30/01/08/012,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com,2023-03-01T15:03:10.827Z,true,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/31-oyo\3734-afijio\24728-akinmorin-jobele\polling-units.json
OYO,AFIJIO,AKINMORIN/JOBELE,"OPEN SPACE, OPP AFIJIO L.G SEC., JOBELE",30/01/08/008,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/663537/result_85034_1677680763_thumb.jpg,2023-03-01T14:26:05.293Z,true,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/31-oyo\3734-afijio\24728-akinmorin-jobele\polling-units.json
OYO,AFIJIO,AKINMORIN/JOBELE,"OPEN SPACE, YIDI, AKINMORIN",30/01/08/011,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/663540/result_85037_1677682637_thumb.jpg,2023-03-01T14:58:04.184Z,true,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/31-oyo\3734-afijio\24728-akinmorin-jobele\polling-units.json
OYO,AFIJIO,AKINMORIN/JOBELE,"ST. JOHN'S PRY SCHOOL, AKINMORIN",30/01/08/004,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/99005/result_85030_1677680272_thumb.jpg,2023-03-01T14:18:05.485Z,true,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/31-oyo\3734-afijio\24728-akinmorin-jobele\polling-units.json
OYO,AFIJIO,AKINMORIN/JOBELE,"ST. PETERS SCHOOL, JOBELE",30/01/08/005,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/99006/result_85031_1677681082_thumb.jpg,2023-03-01T14:32:05.946Z,true,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/31-oyo\3734-afijio\24728-akinmorin-jobele\polling-units.json
OYO,AFIJIO,AKINMORIN/JOBELE,"TOWN HALL, AKINMORIN",30/01/08/006,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/99007/result_85032_1677598661_thumb.jpg,2023-02-28T15:38:06.221Z,false,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/31-oyo\3734-afijio\24728-akinmorin-jobele\polling-units.json
OYO,AFIJIO,AWE I,ALAGBEDE OPEN SPACE,30/01/06/001,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/98987/result_85009_1677502880_thumb.jpg,2023-02-28T20:21:32.836Z,true,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/31-oyo\3734-afijio\24726-awe-i\polling-units.json
OYO,AFIJIO,AWE I,ASAALU OPEN SPACE,30/01/06/002,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/98988/result_85010_1677503130_thumb.jpg,2023-02-28T18:28:17.113Z,true,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/31-oyo\3734-afijio\24726-awe-i\polling-units.json
OYO,AFIJIO,AWE I,ASAALU OPEN SPACE,30/01/06/003,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/98989/result_85011_1677504072_thumb.jpg,2023-02-28T18:24:17.693Z,true,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/31-oyo\3734-afijio\24726-awe-i\polling-units.json
OYO,AFIJIO,AWE I,GBODOOYA OPEN SPACE,30/01/06/004,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/98990/result_85012_1677500531_thumb.jpg,2023-02-28T18:09:35.171Z,true,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/31-oyo\3734-afijio\24726-awe-i\polling-units.json
OYO,AFIJIO,AWE I,LALEMI OPEN SPACE,30/01/06/005,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/98991/result_85013_1677500221_thumb.jpg,2023-02-28T21:39:39.339Z,true,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/31-oyo\3734-afijio\24726-awe-i\polling-units.json
OYO,AFIJIO,AWE I,LAWN TENNIS OPEN SPACE,30/01/06/006,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/98992/result_85014_1677503588_thumb.jpg,2023-02-28T17:36:16.812Z,true,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/31-oyo\3734-afijio\24726-awe-i\polling-units.json
OYO,AFIJIO,AWE I,LAWN TENNIS OPEN SPACE,30/01/06/007,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/98993/result_85015_1677503936_thumb.jpg,2023-02-28T20:32:18.348Z,true,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/31-oyo\3734-afijio\24726-awe-i\polling-units.json
OYO,AFIJIO,AWE I,OKE BATA OPEN SPACE,30/01/06/008,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/98994/result_85016_1677504507_thumb.jpg,2023-02-28T21:45:34.234Z,true,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/31-oyo\3734-afijio\24726-awe-i\polling-units.json
OYO,AFIJIO,AWE I,OKE ODOFIN OPEN SPACE,30/01/06/009,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/98995/result_85017_1677503337_thumb.jpg,2023-02-28T20:18:31.893Z,true,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/31-oyo\3734-afijio\24726-awe-i\polling-units.json
OYO,AFIJIO,AWE I,"OPEN SPACE,ALARAN JUNCTION, AWE",30/01/06/010,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/663542/result_85018_1677504252_thumb.jpg,2023-02-28T20:31:01.275Z,true,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/31-oyo\3734-afijio\24726-awe-i\polling-units.json
OYO,AFIJIO,AWE II,AWE HIGH SCHOOL,30/01/07/001,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/98996/result_85019_1677494257_thumb.jpg,2023-02-28T20:24:14.724Z,true,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/31-oyo\3734-afijio\24727-awe-ii\polling-units.json
OYO,AFIJIO,AWE II,BAPTIST PRY. SCHOOL,30/01/07/002,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/98997/result_85020_1677495241_thumb.jpg,2023-02-28T21:42:52.569Z,true,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/31-oyo\3734-afijio\24727-awe-ii\polling-units.json
OYO,AFIJIO,AWE II,IDI ISIN OPEN SPACE,30/01/07/003,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/98998/result_85021_1677494826_thumb.jpg,2023-02-28T18:17:05.824Z,true,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/31-oyo\3734-afijio\24727-awe-ii\polling-units.json
OYO,AFIJIO,AWE II,IDI ORUPA OPEN SPACE,30/01/07/004,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/98999/result_85022_1677493309_thumb.jpg,2023-02-28T18:24:12.909Z,true,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/31-oyo\3734-afijio\24727-awe-ii\polling-units.json
OYO,AFIJIO,AWE II,KIYESENI OPEN SPACE,30/01/07/005,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/99000/result_85023_1677495399_thumb.jpg,2023-02-28T21:34:53.153Z,true,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/31-oyo\3734-afijio\24727-awe-ii\polling-units.json
