state_name,lga_name,ward_name,name,pu_code,document,uploaded_at,has_old_documents,json_url
ABIA,ABA NORTH,ARIARIA MARKET,B.T.C-SCHOOL PREMISES I,01/01/09/007,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/192/result_161010_1677512007_thumb.jpg,2023-02-28T17:25:14.270Z,true,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/1-abia\3103-aba-north\17534-ariaria-market\polling-units.json
ABIA,ABA NORTH,ARIARIA MARKET,B.T.C-SCHOOL PREMISES II,01/01/09/008,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/193/result_161011_1677512447_thumb.jpg,2023-02-28T20:19:59.513Z,true,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/1-abia\3103-aba-north\17534-ariaria-market\polling-units.json
ABIA,ABA NORTH,ARIARIA MARKET,B.T.C-SCHOOL PREMISES III,01/01/09/009,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/194/result_161012_1677490333_thumb.jpg,2023-02-28T21:23:00.444Z,true,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/1-abia\3103-aba-north\17534-ariaria-market\polling-units.json
ABIA,ABA NORTH,ARIARIA MARKET,B.T.C-SCHOOL PREMISES IV,01/01/09/010,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/195/result_161013_1677512840_thumb.jpg,2023-02-28T21:40:54.802Z,true,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/1-abia\3103-aba-north\17534-ariaria-market\polling-units.json
ABIA,ABA NORTH,ARIARIA MARKET,B.T.C-SCHOOL PREMISES V,01/01/09/011,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/196/result_161014_1677512989_thumb.jpg,2023-02-28T20:23:32.436Z,true,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/1-abia\3103-aba-north\17534-ariaria-market\polling-units.json
ABIA,ABA NORTH,ARIARIA MARKET,B.T.C-SCHOOL PREMISES VI,01/01/09/012,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/197/result_161015_1677513094_thumb.jpg,2023-03-01T05:48:43.414Z,true,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/1-abia\3103-aba-north\17534-ariaria-market\polling-units.json
ABIA,ABA NORTH,ARIARIA MARKET,B.T.C-SCHOOL PREMISES VII,01/01/09/013,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/198/result_161016_1677513699_thumb.jpg,2023-02-28T18:16:43.501Z,true,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/1-abia\3103-aba-north\17534-ariaria-market\polling-units.json
ABIA,ABA NORTH,ARIARIA MARKET,BTC PREMISES XI,01/01/09/056,,,false,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/1-abia\3103-aba-north\17534-ariaria-market\polling-units.json
ABIA,ABA NORTH,ARIARIA MARKET,BTC SCHOOL PREMISES IX,01/01/09/054,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/09/pu/054/054-1677424143.pdf,2023-02-26T15:22:49.269Z,false,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/1-abia\3103-aba-north\17534-ariaria-market\polling-units.json
ABIA,ABA NORTH,ARIARIA MARKET,BTC SCHOOL PREMISES VIII,01/01/09/053,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/09/pu/053/053-1677423289.pdf,2023-02-26T15:22:19.034Z,false,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/1-abia\3103-aba-north\17534-ariaria-market\polling-units.json
