state_name,lga_name,ward_name,name,pu_code,document,uploaded_at,has_old_documents,json_url
NIGER,AGAIE,BARO,AKWANO,26/01/01/001,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/86521/result_71029_1677763069_thumb.jpg,2023-03-02T13:18:02.103Z,false,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/27-niger\3641-agaie\23676-baro\polling-units.json
NIGER,AGAIE,BARO,BARO I,26/01/01/002,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/86522/result_71030_1677763201_thumb.jpg,2023-03-02T13:20:03.368Z,false,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/27-niger\3641-agaie\23676-baro\polling-units.json
NIGER,AGAIE,BARO,BARO II,26/01/01/003,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/86523/result_71031_1677763466_thumb.jpg,2023-03-02T13:25:03.649Z,false,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/27-niger\3641-agaie\23676-baro\polling-units.json
NIGER,AGAIE,BARO,BAWALAGI,26/01/01/004,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/86524/result_71032_1677763632_thumb.jpg,2023-03-02T13:28:03.381Z,false,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/27-niger\3641-agaie\23676-baro\polling-units.json
NIGER,AGAIE,BARO,ESSUN,26/01/01/005,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/86525/result_71033_1677763764_thumb.jpg,2023-03-02T13:30:04.018Z,false,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/27-niger\3641-agaie\23676-baro\polling-units.json
NIGER,AGAIE,BARO,ESSUN PRIMARY SCHOOL,26/01/01/017,,,false,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/27-niger\3641-agaie\23676-baro\polling-units.json
NIGER,AGAIE,BARO,EVUNTAGI,26/01/01/006,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/86526/result_71034_1677764051_thumb.jpg,2023-03-02T13:35:02.140Z,false,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/27-niger\3641-agaie\23676-baro\polling-units.json
NIGER,AGAIE,BARO,GUREGI,26/01/01/010,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/86530/result_71038_1677764660_thumb.jpg,2023-03-02T13:45:03.792Z,false,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/27-niger\3641-agaie\23676-baro\polling-units.json
NIGER,AGAIE,BARO,KAKPI,26/01/01/007,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/86527/result_71035_1677764243_thumb.jpg,2023-03-02T13:38:02.999Z,false,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/27-niger\3641-agaie\23676-baro\polling-units.json
NIGER,AGAIE,BARO,KIBBAN,26/01/01/008,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/86528/result_71036_1677764363_thumb.jpg,2023-03-02T13:40:03.408Z,false,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/27-niger\3641-agaie\23676-baro\polling-units.json
NIGER,AGAIE,BARO,KOLONJI PRIMARY SCHOOL,26/01/01/015,,,false,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/27-niger\3641-agaie\23676-baro\polling-units.json
NIGER,AGAIE,BARO,KOROKA KPASA,26/01/01/009,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/86529/result_71037_1677764505_thumb.jpg,2023-03-02T13:42:03.584Z,false,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/27-niger\3641-agaie\23676-baro\polling-units.json
NIGER,AGAIE,BARO,LAKAN-EKAGI,26/01/01/011,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/86531/result_71039_1677764762_thumb.jpg,2023-03-02T13:46:04.074Z,false,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/27-niger\3641-agaie\23676-baro\polling-units.json
NIGER,AGAIE,BARO,LOGUMA,26/01/01/012,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/01/pu/012/012-1677369644.pdf,2023-02-26T00:01:02.071Z,false,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/27-niger\3641-agaie\23676-baro\polling-units.json
NIGER,AGAIE,BARO,MAKWAGI,26/01/01/013,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/86533/result_71041_1677765022_thumb.jpg,2023-03-02T13:51:02.825Z,false,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/27-niger\3641-agaie\23676-baro\polling-units.json
NIGER,AGAIE,BARO,TIMIGI PRIMARY SCHOOL,26/01/01/016,,,false,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/27-niger\3641-agaie\23676-baro\polling-units.json
NIGER,AGAIE,BARO,ZAGO,26/01/01/014,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/86534/result_71042_1677765145_thumb.jpg,2023-03-02T13:53:02.809Z,false,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/27-niger\3641-agaie\23676-baro\polling-units.json
NIGER,AGAIE,BARO,ZAGO-TAKO,26/01/01/018,,,false,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/27-niger\3641-agaie\23676-baro\polling-units.json
NIGER,AGAIE,BOKU,BOKU,26/01/02/001,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/86535/result_71047_1677579009_thumb.jpg,2023-02-28T14:03:57.720Z,false,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/27-niger\3641-agaie\23677-boku\polling-units.json
NIGER,AGAIE,BOKU,CHEKPADAN,26/01/02/002,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/86536/result_71048_1677579187_thumb.jpg,2023-02-28T14:08:06.191Z,false,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/27-niger\3641-agaie\23677-boku\polling-units.json
NIGER,AGAIE,BOKU,EDOKO,26/01/02/003,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/86537/result_71049_1677579405_thumb.jpg,2023-02-28T14:04:48.642Z,false,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/27-niger\3641-agaie\23677-boku\polling-units.json
