state_name,lga_name,ward_name,name,pu_code,document,uploaded_at,has_old_documents,json_url
TARABA,ARDO - KOLA,ALIM GORA,"ALIM GORA I,ALIM GORA PRIMARY SCHOOL",34/01/01/001,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3830/ward/25841/pu/114934/114934-1677514491.pdf,2023-02-27T16:30:06.333Z,false,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/35-taraba\3830-ardo-kola\25841-alim-gora\polling-units.json
TARABA,ARDO - KOLA,ALIM GORA,"ALIM GORA II, COMPANY GATE",34/01/01/002,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3830/ward/25841/pu/114935/114935-1677514912.pdf,2023-02-27T16:30:19.300Z,false,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/35-taraba\3830-ardo-kola\25841-alim-gora\polling-units.json
TARABA,ARDO - KOLA,ALIM GORA,"ALIM GORA III, MARKET SQUARE",34/01/01/003,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/01/pu/003/003-1677367475.pdf,2023-02-25T23:25:01.617Z,false,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/35-taraba\3830-ardo-kola\25841-alim-gora\polling-units.json
TARABA,ARDO - KOLA,ALIM GORA,ALIM GORA PRIMARY HEALTH CARE CENTR.,34/01/01/005,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/01/pu/005/005-1677364407.pdf,2023-02-25T22:34:02.053Z,false,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/35-taraba\3830-ardo-kola\25841-alim-gora\polling-units.json
TARABA,ARDO - KOLA,ALIM GORA,COMPANY GATE PRIMARY SCH,34/01/01/007,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/01/pu/007/007-1677365163.pdf,2023-02-25T22:47:00.746Z,false,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/35-taraba\3830-ardo-kola\25841-alim-gora\polling-units.json
TARABA,ARDO - KOLA,ALIM GORA,WAKILI GAMOWAI MARKET SQUARE,34/01/01/006,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/01/pu/006/006-1677365954.pdf,2023-02-25T23:00:01.323Z,false,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/35-taraba\3830-ardo-kola\25841-alim-gora\polling-units.json
TARABA,ARDO - KOLA,ALIM GORA,"WAKILI GAMOWAI, WAKILI PALACE",34/01/01/004,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/01/pu/004/004-1677363767.pdf,2023-02-25T22:23:02.268Z,false,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/35-taraba\3830-ardo-kola\25841-alim-gora\polling-units.json
TARABA,ARDO - KOLA,ARDO KOLA,"AUDU GIWA, NEAR MARKET SQUARE",34/01/02/001,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/02/pu/001/001-1677381267.pdf,2023-02-26T03:15:00.826Z,false,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/35-taraba\3830-ardo-kola\25842-ardo-kola\polling-units.json
TARABA,ARDO - KOLA,ARDO KOLA,"GARIN BAKKA, NEAR MAIANGUWA PALACE",34/01/02/002,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/02/pu/002/002-1677424161.pdf,2023-02-26T15:22:49.767Z,false,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/35-taraba\3830-ardo-kola\25842-ardo-kola\polling-units.json
TARABA,ARDO - KOLA,ARDO KOLA,GDJSS ARDO KOLA,34/01/02/011,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3830/ward/25842/pu/174836/174836-1677602085.pdf,2023-02-28T16:35:01.680Z,false,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/35-taraba\3830-ardo-kola\25842-ardo-kola\polling-units.json
TARABA,ARDO - KOLA,ARDO KOLA,"JAURO BUBA, NEAR MARKET SQUARE",34/01/02/003,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3830/ward/25842/pu/114940/114940-1677601884.pdf,2023-02-28T16:32:02.370Z,true,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/35-taraba\3830-ardo-kola\25842-ardo-kola\polling-units.json
TARABA,ARDO - KOLA,ARDO KOLA,"JAURO JESSING, NEAR MAIANGUWA PALACE",34/01/02/005,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/02/pu/005/005-1677382253.pdf,2023-02-26T03:31:00.942Z,false,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/35-taraba\3830-ardo-kola\25842-ardo-kola\polling-units.json
TARABA,ARDO - KOLA,ARDO KOLA,"JAURO MASHI  I, NEAR MAIANGUWA PALACE",34/01/02/006,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3830/ward/25842/pu/114943/114943-1677603647.pdf,2023-02-28T17:01:01.215Z,true,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/35-taraba\3830-ardo-kola\25842-ardo-kola\polling-units.json
TARABA,ARDO - KOLA,ARDO KOLA,JAURO MASHI I MARKET SQUARE,34/01/02/012,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/02/pu/012/012-1677380591.pdf,2023-02-26T03:04:00.570Z,false,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/35-taraba\3830-ardo-kola\25842-ardo-kola\polling-units.json
TARABA,ARDO - KOLA,ARDO KOLA,"JAURO MASHI II, NEAR MAIANGUWA PALACE",34/01/02/007,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3830/ward/25842/pu/114944/114944-1677602606.pdf,2023-02-28T16:44:01.174Z,false,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/35-taraba\3830-ardo-kola\25842-ardo-kola\polling-units.json
TARABA,ARDO - KOLA,ARDO KOLA,KWANDOPRIMARY SCHOOL,34/01/02/009,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3830/ward/25842/pu/174834/174834-1677602788.pdf,2023-02-28T16:47:00.835Z,false,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/35-taraba\3830-ardo-kola\25842-ardo-kola\polling-units.json
TARABA,ARDO - KOLA,ARDO KOLA,"WAKILI KACHALA, NEAR MAIANGUWA PALACE",34/01/02/004,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3830/ward/25842/pu/114941/114941-1677602367.pdf,2023-02-28T16:40:01.764Z,true,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/35-taraba\3830-ardo-kola\25842-ardo-kola\polling-units.json
TARABA,ARDO - KOLA,ARDO KOLA,WAKILI YOPPO PRIMARYHEALTH CARE,34/01/02/010,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3830/ward/25842/pu/174835/174835-1677603287.pdf,2023-02-28T16:55:01.676Z,false,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/35-taraba\3830-ardo-kola\25842-ardo-kola\polling-units.json
TARABA,ARDO - KOLA,ARDO KOLA,"WAKILI YOPPO, WAKILI PRIMARY SCHOOL",34/01/02/008,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/02/pu/008/008-1677425704.pdf,2023-02-26T15:35:59.959Z,false,https://raw.githubusercontent.com/mykeels/inec-presidential-elections-2023/master/results/35-taraba\3830-ardo-kola\25842-ardo-kola\polling-units.json
